original,translate
"For now, there is little to be done about the amulet and you best be on your way","지금으로선 부적에 대해 할 수 있는 일이 별로 없으니 길을 떠나는 게 최선이다."
No doubt the information stored inside this device is its true value to the Nautical Guild,이 장치 안에 저장된 정보가 항해 길드에 진정한 가치가 있음은 의심할 여지가 없다.
The Zephyr was sunk by some unknown horror and the Guild would pay dearly to learn more about such a dire threat to its operations,제피르 호는 알 수 없는 공포에 의해 침몰했고 길드는 자신들의 사업에 대한 그런 심각한 위협에 대해 더 알기 위해 큰 대가를 치를 것이다.
"Then again, you did play some role in the ship's demise as well and that information might also be gleaned from the device","하지만 당신도 배의 침몰에 어느 정도 일조했으니 그 정보 또한 장치에서 얻을 수 있을지도 모른다."
Carefully examining the device you discover it has a complex mechanical inner working,장치를 주의 깊게 살펴보니 내부에 복잡한 기계 장치가 있음을 발견한다.
"In part, that mechanism seems to allow the user to perform complicated navigational calculations","부분적으로 그 메커니즘은 사용자가 복잡한 항해 계산을 수행할 수 있게 해주는 것 같다."
"But more so, the device seems to have a core of mnemonic runes","하지만 그보다 장치에는 기억 룬의 핵심이 있는 것 같다."
Perhaps it serves as a form of captain’s log?,어쩌면 선장 일지 같은 역할을 하는 걸까?
This artifact is not mundane and you’re inclined to agree with Kat that it might be worth something to the Nautical Guild,이 유물은 평범하지 않으며 캣의 말대로 항해 길드에 가치가 있을지도 모른다는 생각이 든다.
Or someone else,아니면 다른 누군가에게.
"Beyond that, the strange amulet is beyond your ken","그 이상으로 이 이상한 부적은 당신의 지식을 넘어선다."
Stepping into the fresh air you pull the strange octagonal Guild Seal from your pocket and examine it more closely,신선한 공기를 마시며 주머니에서 이상한 팔각형 길드 인장을 꺼내 더 자세히 살펴본다.
The dark metallic surface is covered in intricately carved lines and symbols,어두운 금속 표면은 정교하게 새겨진 선과 기호로 덮여 있다.
It reminds you of a mix between a compass and an astrolabe,나침반과 아스트를라베를 섞어놓은 듯한 느낌이다.
Try to think if you've heard about something like this before,이런 것에 대해 들어본 적이 있는지 생각해 본다
Try to examine its inner workings,내부 구조를 조사해 본다
You feel the weight of the strange device in your hands,손안에 든 이상한 장치의 무게가 느껴진다.
For a moment you're back on the deck of the Zephyr,잠시 제피르 호의 갑판으로 돌아간 듯하다.
Monstrous tentacles rise above the ship like strange alien towers,괴물의 촉수가 이상한 외계의 탑처럼 배 위로 솟아오른다.
Terrified screams fill the air,공포에 질린 비명이 허공을 채운다.
You shudder,몸서리친다.
Kat’s voice snaps you out of it,캣의 목소리에 정신이 든다.
"If we ever get off this bloody island and back to the mainland, the Guild will pay well to have that returned","우리가 이 빌어먹을 섬을 탈출해서 본토로 돌아간다면, 길드는 그걸 돌려받으려고 후하게 쳐줄 거야."
All I ask is you remember who told you about it,누가 알려줬는지만 기억해 줘.
Don't worry,걱정 마.
We'll split the coin,돈은 나눌게.
You can keep the coin,돈은 네가 가져.
All I want is to be done with the Guild,난 그냥 길드랑 끝내고 싶을 뿐이야.
Be free to wander as I like,내 맘대로 돌아다니며 자유롭게 살고 싶어.
Maybe wander up to my brother and stick a knife in his fat gut,어쩌면 내 형제를 찾아가서 그 뚱뚱한 배에 칼을 꽂아줄지도 모르고.
Your brother?,형제라고?
Twas my older brother who sold me off to the Guild,날 길드에 팔아넘긴 게 바로 내 형이었어.
I was bloody twelve!,난 고작 열두 살이었다고!
Twenty years is what I owe them on account of that bastard,그 자식 때문에 내가 놈들에게 빚진 세월이 20년이야.
I’ve already wasted 10 years,이미 10년을 허비했어.
Her voice breaks for a moment before steel creeps back into her otherwise soft features,그녀의 목소리가 잠시 떨리더니 부드러웠던 표정에 다시 독기가 서린다.
Like I said; gutting the bastard will go a long way towards setting things right,말했듯이 그 자식 배를 가르는 게 일을 바로잡는 데 큰 도움이 될 거야.
And the amulet will help you somehow?,그리고 부적이 어떻게든 도움이 될까?
"Sure, I’m free enough for now, but the Guild doesn’t like to let their assets go and they have a way of catching up with those who jump ship","물론 지금은 자유롭지만, 길드는 자산을 놓아주는 걸 싫어하고 도망친 놈들을 잡는 방법이 있거든."
Even someone as lowly as me,나처럼 하찮은 사람이라도 말이야.
Dangling a recovered captain’s seal in front of them is exactly the kind of thing that might sway them,되찾은 선장의 인장을 미끼로 던지면 그들이 마음을 돌릴지도 몰라.
We'll do what we can!,할 수 있는 건 다 해보자고!
I’m liking you more and more,네가 점점 더 마음에 드는걸.
Let’s start by getting off this bloody island alive!,일단 이 빌어먹을 섬에서 살아서 나가는 것부터 시작하자!
Kat’s eyes narrow slightly as if she tries to get a read on you,캣은 당신의 속을 읽으려는 듯 눈을 가늘게 뜬다.
Let’s just get moving,그냥 가자.
We might have our work cut out just getting off this bloody island,이 빌어먹을 섬을 빠져나가는 것만으로도 벅찰지 몰라.
You have indeed heard about this type of device before,이런 종류의 장치에 대해 들어본 적이 있다.
"As you understand it, it allows the officers of a Nautical Guild ship to operate the vessel’s complicated navigational instruments","알고 있는 바로는, 항해 길드 선박의 장교들이 배의 복잡한 항해 장비를 조작할 수 있게 해주는 것이다."
"But more than that, it also serves as a device that records the captain’s log","하지만 그보다 더 중요한 건 선장 일지를 기록하는 장치 역할도 한다는 것이다."
#Chapter1WreckPicker,#Chapter1WreckPicker
"The man looks at you, eyes wide in genuine surprise and shock","남자는 눈을 크게 뜨고 진심으로 놀라 충격받은 표정으로 당신을 바라본다."
Then a mask of pure rage falls across his face,이내 그의 얼굴에 순수한 분노가 서린다.
You shouldn't be all healthy and like!,네가 그렇게 멀쩡하면 안 되잖아!
Mother Maelstrom offered you up for me!,소용돌이 대모께서 널 나에게 바치셨다고!
Basilo will make you stop squirming little fish!,바실로가 더 이상 꿈틀거리지 못하게 해주마, 꼬맹아!
Marita's little runts,마르티타의 꼬맹이들.
Oleg and Anja I think,올렉이랑 안야였나.
Spends most of their time playing with their mother in the well,대부분 시간을 우물 안에서 엄마랑 놀며 보내지.
Oh no,오 안 돼.
Don't worry!,걱정 마!
Little ones are right as rain!,꼬맹이들은 아주 건강하니까!
Sometimes I even hear them laughing and singing rhymes all night down in the well!,가끔은 밤새 우물 아래서 웃고 노래하는 소리도 들리는걸!
Crabs and critters and such,게나 벌레 같은 것들 말이야.
Growing large and... strange this time of year,이맘때면 커지고... 이상해지지.
Get your leg in their clippers and they'll lob it right off,집게발에 다리가 걸리면 댕강 잘려나갈 거야.
So you best be careful!,그러니 조심하는 게 좋아!
But not to worry,하지만 걱정 마.
Basilo's always given them the laugh - even when he was wee,바실로는 항상 놈들을 따돌렸으니까. 어릴 때도 그랬지.
Must'a been just as big back then,그때도 그만큼 컸을 텐데.
Though it doesn't really feel that way,별로 그렇게 느껴지진 않지만.
The old man's brows furrow and for a moment he is lost in deep thought,노인은 미간을 찌푸리며 잠시 깊은 생각에 잠긴다.
In any case,어쨌든.
The old man reaches into the leather pouch and pulls out a handful of strange coins that look nothing like standard Imperial coinage,노인은 가죽 주머니에 손을 넣어 제국 표준 주화와는 전혀 다른 이상한 동전 한 줌을 꺼낸다.
"Though they are no doubt valuable, they’re covered in greenish grime that make them almost look more like sea-shells than coins","분명 가치 있는 것이겠지만, 초록색 때로 뒤덮여 있어 동전이라기보단 조개껍데기처럼 보인다."
Bounty from the deep!,심연에서 온 보물이야!
Handed down from me da’ who got it from me granda’,할아버지한테 받은 아버지에게서 물려받은 거지.
He used to say granda’ was so strong in the old faith that Mother Maelstrom would let him go down into the deep and visit with them who live there,할아버지는 신앙심이 깊어서 소용돌이 대모께서 심연으로 내려가 그곳에 사는 자들을 만나게 해주셨다고 아버지가 그랬어.
Came back with sacks of this he did,이걸 자루 가득 가지고 돌아오셨대.
Nice a place as ever you'll see!,어디 내놔도 손색없는 곳이야!
"Warm fire, roof over your head","따뜻한 불, 머리 위 지붕."
Marita’s good to old Basilo letting him stay here,마르티타는 늙은 바실로가 여기 머물게 해줘서 참 착해.
Take care of her in return Basilo does,대신 바실로가 그녀를 돌봐주지.
She spends all her time playing in the yard with her kids these days and she forgets to eat,요즘은 마당에서 아이들이랑 노느라 밥 먹는 것도 잊어버리거든.
Some days I have to feed her to make sure she don’t waste away,어떤 날은 말라죽지 않게 내가 먹여줘야 해.
The old man smiles warmly,노인이 따뜻하게 미소 짓는다.
There are children here?,여기에 아이들이 있어?
"The fireplace casts a warm glow across the piles of old fishbones, broken furniture and strange trinkets that litter the ruined home","벽난로 불빛이 폐허가 된 집안에 널려 있는 오래된 생선 뼈, 부서진 가구, 이상한 장신구 더미를 따뜻하게 비춘다."
