Finally the last part about Rumors,Finalmente la ultima parte sobre los rumores.,
#HorrynGallian,#HorrynGallian,
Driina sighs,Driina suspira.,
Truly there are many things you do not understand about this world,En verdad hay muchas cosas que no comprendes sobre este mundo.,
It nourishes me to stand in this hall and find its altar unmolested by the madness that has engulfed this island,"Me nutre estar en esta sala y encontrar su altar intacto, sin ser afectado por la locura que ha envuelto a esta isla.",
"Tenderly, she touches the base of the statue and offers a whispered prayer","Con ternura, toca la base de la estatua y ofrece una oración en voz baja.",
Why is he masked?,¿Por qué lleva una máscara?,
He looks so frail,Parece tan frágil.,
You worship a corpse,Adoras un cadáver.,
Madness,Locura.,
It symbolizes the sacrifices he made when he built the world we see around us today,Simboliza los sacrificios que hizo cuando construyó el mundo que vemos hoy a nuestro alrededor.,
The cost of all those touched by the reticulum is indeed steep in the end,"El precio que pagan todos los afectados por el retículo es, al fin y al cabo, muy alto.",
We must never forget that,No debemos olvidarlo nunca.,
But why is he masked?,Pero ¿por qué lleva una máscara?,
The elegant marble statue looms over you,La elegante estatua de mármol se cierne sobre ti.,
Unblemished and pristine,Inmaculada y prístina.,
"An emaciated form, dressed in ragged robes frozen mid-gesture while unmasking","Una forma demacrada, vestida con túnicas andrajosas, congelada en medio de un gesto mientras se quita la máscara.",
Gallian - the first Emperor - presides over the serene temple interior,"Gallian, el primer emperador, preside el sereno interior del templo.",
Driina reverently presses her palms lightly against her face and then removes them in a gesture reminding you of the statue,Driina presiona reverentemente sus palmas ligeramente contra su rostro y luego las retira en un gesto que te recuerda a la estatua.,
Driina?,¿Driina?,
The Emperors are very old,Los emperadores son muy antiguos.,
Often several hundred years,A menudo tienen varios cientos de años.,
They are also beyond powerful - one with the Reticulum,También son más que poderosos: uno con el Retículo.,
One can only imagine the effect it has on their physical form,Solo podemos imaginar el efecto que tiene en su forma física.,
Perhaps it is best that the common folk never have to see the price of such power,Quizás sea mejor que la gente común nunca tenga que ver el precio de tal poder.,
"For a moment, a shadow falls over the room - then it passes","Por un momento, una sombra se cierne sobre la habitación, pero luego desaparece.",
You must be on your way,Debes seguir tu camino.,
Nothing,Nada.,
They are our Golden Dead and we must give praise that they watch over us,Son nuestros Muertos Dorados y debemos alabar que nos protejan.,
Driina offers a comforting smile,Driina ofrece una sonrisa reconfortante.,
Shall we be on our way?,¿Seguimos nuestro camino?,
Emperors don masks when they ascend to the throne,Los emperadores se ponen máscaras cuando ascienden al trono.,
"Being amongst the oldest and most powerful of the Magi, they are already more-than-human","Al ser los más antiguos y poderosos de los Magos, ya son más que humanos.",
"When they don the mask, it symbolizes that they have risen beyond even their brethren","Cuando se ponen la máscara, simboliza que han ascendido por encima incluso de sus hermanos.",
And they are never seen without it?,¿Y nunca se les ve sin ella?,
The Emperor is never seen without their mask save by the Excubitors of the Imperial Palace,"El emperador nunca se ve sin su máscara, salvo los Excubitores del Palacio Imperial.",
The silence hangs for a moment,El silencio se prolonga por un momento.,
There is something unsaid,Hay algo que no se dice.,
#HorrynGuardCaptainScene,#HorrynGuardCaptainScene,
I’m ashamed to say me and a handful of my lads ended up captured by Reavers,Me avergüenza decir que unos cuantos de mis muchachos y yo acabamos capturados por los Reavers.,
They started killing us off one by one,"Empezaron a matarnos uno por uno,",
Real slow while the rest were forced to watch,"muy lentamente, mientras el resto nos veíamos obligados a mirar.",
Or even,O incluso...,
Her eyes grow glassy then she shakes her head defiantly,Sus ojos se vuelven vidriosos y luego niega con la cabeza desafiante.,
Then the mad-men suddenly started infighting!,¡Entonces los locos empezaron a pelear entre ellos!,
Like bloody animals!,¡Como animales sanguinarios!,
But at least we managed to flee,Pero al menos conseguimos huir.,
And who are you?,¿Y quién eres tú?,
Best of luck and stay safe,Mucha suerte y cuídate.,
She holds up her hands in apology,Ella levanta las manos en señal de disculpa.,
I’m sorry!,¡Lo siento!,
"Without your aid, we’d all be dead","Sin tu ayuda, todos estaríamos muertos.",
It’s just that me and the boyos missed most of the fighting and it pains me to see we had to rely on mercenaries to keep Imperial citizens safe,Es solo que mis compañeros y yo nos perdimos la mayor parte de la lucha y me duele ver que tuvimos que depender de mercenarios para mantener a salvo a los ciudadanos imperiales.,
"Indeed, I don't remember seeing you on the battlefield","De hecho, no recuerdo haberte visto en el campo de batalla.",
"As I said, people are streaming back into town","Como dije, la gente está regresando a la ciudad.",
A lot more people than were at the refugee camp in fact!,"¡De hecho, mucha más gente de la que había en el campo de refugiados!",
Isn't that a good thing?,¿No es eso algo bueno?,
Yes it is,"Sí, lo es.",
A lot of people did what I did and hid until the terror passed,Mucha gente hizo lo mismo que yo y se escondió hasta que pasó el terror.,
But not this many,Pero no tanta gente.,
Let me ask you this,Déjame preguntarte algo.,
"Once a Reaver washes off the paint and blood and shit and puts regular clothing back on, is he still a Reaver?","Una vez que un Reaver se lava la pintura, la sangre y la mierda y se vuelve a poner ropa normal, ¿sigue siendo un Reaver?",
Are you saying Reavers are hiding amongst the regular people?,¿Estás diciendo que los Reavers se esconden entre la gente normal?,
"That’s the thing, isn’t it","Esa es la cuestión, ¿no?",
The Reavers were regular people,Los Reavers eran gente normal.,
Friends and neighbors,Amigos y vecinos.,
Family even,Incluso familiares.,
Most of them lie dead now or have fled Horryn,La mayoría de ellos ahora están muertos o han huido de Horryn.,
But not all,Pero no todos.,
I think some of them just took off their rags and just went right back to being ordinary people,Creo que algunos simplemente se quitaron los harapos y volvieron a ser gente normal.,
Food for thought,Algo en lo que pensar.,
What did you need?,¿Qué necesitabas?,
How did you say you survived the Reavers?,¿Cómo dijiste que sobreviviste a los Reavers?,
How are things going in Horryn?,¿Cómo van las cosas en Horryn?,
Look lively boys,"¡Animáos, chicos!",
The savior of Horryn graces our halls!,¡El salvador de Horryn honra nuestros salones!,
A tall woman dressed in platemail with a greatsword on her back offers a short bow,Una mujer alta vestida con una armadura de placas y con una espada larga a la espalda hace una breve reverencia.,
You’re unsure if she’s being sarcastic or not,No estás seguro de si está siendo sarcástica o no.,
How about some gratitude?,¿Qué tal un poco de gratitud?,
"I didn't see you out there, fighting!","¡No te vi ahí fuera, luchando!",
"Who are you, loudmouth?","¿Quién eres, bocazas?",
I trust all is well?,¿Todo va bien?,
We hid under the docks like bloody rats,Nos escondimos bajo los muelles como ratas sanguinarias.,
For days we hunkered down,Durante días nos mantuvimos agazapados.,
Ate limpets and drank salt water,Comimos lapas y bebimos agua salada.,
Had no weapons and my men were all exhausted or hurt so we just stayed there,"No teníamos armas y mis hombres estaban agotados o heridos, así que nos quedamos allí.",
I suppose surviving doesn’t make you a hero,Supongo que sobrevivir no te convierte en un héroe.,
But here we are and I intend to make the most out of it,Pero aquí estamos y pretendo sacar el máximo partido a ello.,
That's all for now I guess,"Eso es todo por ahora, supongo.",
She sighs,Ella suspira.,
And you are?,¿Y tú eres?,
Name’s Vivian Laruto,Me llamo Vivian Laruto.,
I’m the newly minted captain of the city-guard,Soy la nueva capitana de la guardia de la ciudad.,
It would appear the city’s stock of officers is running low indeed,Parece que la ciudad se está quedando sin oficiales.,
You don't sound too sure of yourself?,No pareces muy segura de ti misma.,
Put me on the street to wrestle with thugs and drunkards any day!,¡Ponedme en la calle a lidiar con matones y borrachos cualquier día!,
But this - being captain - is a bit of a change of pace for me,"Pero esto, ser capitana, es un cambio de ritmo para mí.",
A lot more responsibility as you can probably guess,"Mucho más responsabilidad, como podéis imaginar.",
Especially now with the city in ruins and people streaming back in to pick up the pieces of their lives,"Especialmente ahora, con la ciudad en ruinas y la gente volviendo para recoger los pedazos de sus vidas.",
I can imagine,Me lo imagino.,
That reminds me,Eso me recuerda algo.,
"With more people streaming in, you’ll find the streets a bit more busy","Con más gente llegando, las calles estarán un poco más concurridas.",
Even more businesses are open as well now and I recommend you spend some time looking around before you continue on your travels,"Ahora hay más negocios abiertos, así que te recomiendo que dediques un tiempo a echar un vistazo antes de continuar tu viaje.",
At least be sure to get a hot meal and a warm bed!,¡Al menos asegúrate de conseguir una comida caliente y una cama cálida!,
I'll do that,Lo haré.,
Noted,Tomaré nota.,
#HorrynHierophant,#HorrynHierophant,
The old man gives you a determined nod before producing a large key from his robes,El anciano te hace un gesto de asentimiento decidido antes de sacar una llave grande de entre sus túnicas.,
"Inserting it into the main door’s keyhole, he turns it with great effort until something clicks inside",La introduce en la cerradura de la puerta principal y la gira con gran esfuerzo hasta que algo hace clic en el interior.,
The perfectly balanced doors of the temple swing open soundlessly,"Las puertas del templo, perfectamente equilibradas, se abren sin hacer ruido.",
